Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;7;imgBonus size-s imgBonus_10;2498
Titolare;Gosens;D;6;;1533
Titolare;Djimsiti;D;6;;1090
Titolare;Milenkovic;D;6.5;;1552
Titolare;Zaccagni;C;6.5;;748
Titolare;Calhanoglu;C;6.5;imgBonus size-s imgBonus_9;1507
Riserva;Messias;C;;;2300
Titolare;Koopmeiners;C;6;;2580
Titolare;Insigne L.;A;6;;251
Titolare;Simeone;A;7;imgBonus size-s imgBonus_1;1343
Riserva;Dzeko;A;;;759
Riserva;Tatarusanu;P;;;446
Riserva;Pellegrini Lu.;D;;;1725
Riserva;Rodriguez R.;D;4.5;;1504
Titolare;Felipe Anderson;C;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;196
Titolare;Correa;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;148
Riserva;Ibrahimovic;A;6;;2152
Riserva;Lukic;C;5;;1298
