Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Cragno;P;6.5;imgBonus size-s imgBonus_10;849
Titolare;Ferrari G.;D;4.5;imgBonus size-s imgBonus_6;1168
Titolare;Izzo;D;6.5;;254
Titolare;Bonucci;D;4.5;;31
Titolare;Bessa;C;5.5;;1209
Titolare;Zielinski;C;5.5;;486
Titolare;Schiattarella;C;6;imgBonus size-s imgBonus_6;1539
Titolare;Higuain;A;5;;242
Titolare;Gomez A.;A;6;imgBonus size-s imgBonus_9;224
Titolare;Simeone;A;5;;1343
Titolare;Babacar;A;6;imgBonus size-s imgBonus_1;66
Riserva;Berisha E.;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;85
Riserva;Pasalic;C;5.5;;1357
Riserva;Pandev;A;;;675
Riserva;Sau;A;6;;872
Riserva;Padoin;C;6;;351
Riserva;Benatia;D;;;810
Riserva;Marusic;D;7;;1506
