Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Provedel;P;;;500
Titolare;Dimarco;D;5.5;;599
Titolare;Kalulu;D;6.25;;2277
Titolare;Spinazzola;D;6.75;imgBonus size-s imgBonus_9;957
Titolare;Zielinski;C;6;;486
Titolare;Modric;C;6.5;imgBonus size-s imgBonus_6;3734
Titolare;Zaniolo;C;6.5;imgBonus size-s imgBonus_9;1827
Titolare;Mckennie;C;6.5;;2297
Titolare;Zaccagni;C;5.5;;748
Titolare;Lauriente;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2857
Titolare;Leao;A;5.5;;2089
Titolare;Maignan;P;6.25;imgBonus size-s imgBonus_10;2498
Riserva;Krstovic;A;6.5;;3191
Riserva;Calhanoglu;C;;;1507
Riserva;Odgaard;C;6.25;;1793
Riserva;Nzola;A;6.25;;2270
Riserva;Tavares;D;6;;3404
Riserva;Kabasele;D;6;;3152
