Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Motta;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3889
Titolare;Dimarco;D;7;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;599
Titolare;Kalulu;D;6.25;;2277
Riserva;Spinazzola;D;;;957
Titolare;Zielinski;C;5.75;;486
Titolare;Modric;C;6;;3734
Titolare;Zaniolo;C;6.5;;1827
Riserva;Calhanoglu;C;;;1507
Titolare;Mckennie;C;6;;2297
Titolare;Leao;A;6.25;;2089
Titolare;Krstovic;A;5.5;;3191
Riserva;Maignan;P;6.5;imgBonus size-s imgBonus_10;2498
Riserva;Lauriente;A;6;imgBonus size-s imgBonus_6;2857
Riserva;Zaccagni;C;;;748
Titolare;Maldini;C;7;imgBonus size-s imgBonus_1;2083
Riserva;Tavares;D;;;3404
Titolare;Kabasele;D;6;;3152
Riserva;Nzola;A;5.75;;2270
