Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Silvestri;P;7;imgBonus size-s imgBonus_2;1599
Titolare;Parisi;D;6;;2492
Titolare;Lazzari;D;6.25;imgBonus size-s imgBonus_6;1542
Titolare;Umtiti;D;6.25;;2847
Riserva;Lookman;C;;;2812
Titolare;Miretti;C;5.5;;2602
Titolare;Samardzic;C;6;;2541
Titolare;Pereyra;C;6;;367
Titolare;Osimhen;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2290
Titolare;Beto;A;5.75;;2590
Riserva;Ceesay;A;;;2760
Riserva;Audero;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_5;525
Riserva;Marlon;D;6;;1872
Riserva;Ferrari G.;D;5.25;;1168
Titolare;Paredes;C;6.5;;356
Riserva;Vilhena;C;7;imgBonus size-s imgBonus_1;2817
Titolare;Success;A;6;imgBonus size-s imgBonus_6;2559
Riserva;Simeone;A;;;1343
