Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sepe;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;424
Titolare;Hateboer;D;;;1451
Riserva;Toloi;D;;;1013
Titolare;Skriniar;D;4.5;imgBonus size-s imgBonus_6;1099
Titolare;Biraschi;D;6.5;;1369
Titolare;Paqueta;C;6;imgBonus size-s imgBonus_6;1893
Riserva;Benassi;C;;;81
Titolare;Baselli;C;6;;75
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1;1747
Titolare;Inglese;A;5;;543
Titolare;Belotti;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;79
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Titolare;Vitor Hugo;D;5.5;;1548
Titolare;De Silvestri;D;6;;163
Riserva;Candreva;C;;;33
Riserva;Gerson;C;;;1258
Riserva;Verdi;A;;;466
Riserva;Cutrone;A;;;1390
