Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Onana;P;6;imgBonus size-s imgBonus_2;2739
Titolare;Faraoni;D;6;;536
Titolare;Danilo;D;6.25;;2096
Titolare;Hien;D;7;;2853
Titolare;Di Maria;C;6;;2742
Riserva;Locatelli;C;;;1123
Titolare;Anguissa;C;6;;2577
Titolare;Duda;C;5.5;;2910
Riserva;Linetty;C;;;1294
Titolare;Cabral;A;6.75;imgBonus size-s imgBonus_3;2700
Titolare;Martinez L.;A;5.5;;1747
Riserva;Handanovic;P;;;237
Titolare;Di Francesco;A;5.75;imgBonus size-s imgBonus_6;1206
Riserva;Gytkjaer;A;;;2743
Riserva;Arslan;C;;;2336
Titolare;Brozovic;C;5.5;imgBonus size-s imgBonus_6;113
Riserva;Nuytinck;D;5.25;;1609
Riserva;Gallo;D;6;;2086
