Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Dragowski;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1263
Titolare;De Vrij;D;6;imgBonus size-s imgBonus_6;164
Riserva;Murru;D;;;839
Titolare;Rrahmani;D;5.5;;2045
Titolare;Lazovic;C;6;;669
Titolare;Bonaventura;C;5;;101
Titolare;Jankto;C;6;;257
Titolare;Mancosu;C;6.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6;573
Titolare;Ronaldo C.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1775
Titolare;Dzeko;A;6;;759
Titolare;Cornelius;A;6.5;imgBonus size-s imgBonus_9;1510
Riserva;Terracciano;P;;;1821
Titolare;Donati;D;6;;907
Riserva;Izzo;D;;;254
Riserva;Kulusevski;C;7;imgBonus size-s imgBonus_1;1739
Riserva;Zaccagni;C;7;imgBonus size-s imgBonus_1;748
Riserva;Gabbiadini;A;5;;208
Riserva;La Gumina;A;;;712
