Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Gollini;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;222
Titolare;Di Lorenzo;D;6;;1822
Titolare;Acerbi;D;6;;40
Titolare;Bonucci;D;7;imgBonus size-s imgBonus_1;31
Titolare;Tonali;C;7;;1996
Titolare;Schone;C;6;;2095
Titolare;Shakhov;C;5;imgBonus size-s imgBonus_6;2058
Titolare;Malinovskyi;C;6;imgBonus size-s imgBonus_1;2078
Titolare;Veretout;C;6.5;;1607
Titolare;Belotti;A;5.5;;79
Titolare;Muriel;A;5;;341
Riserva;Alfonso;P;6.5;imgBonus size-s imgBonus_10;1998
Riserva;Douglas Costa;C;;;1528
Riserva;De Ligt;D;6;;2047
Riserva;Demiral;D;7;imgBonus size-s imgBonus_9;1927
Riserva;Diawara;C;6;;753
Riserva;Ronaldo Vieira;C;5.5;imgBonus size-s imgBonus_6;1845
Riserva;Lirola;D;6;;1295
