Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_10;2508
Titolare;Calabria;D;6;;668
Titolare;Erlic;D;6.5;;1134
Titolare;Mario Rui;D;6;imgBonus size-s imgBonus_6;306
Titolare;Bajrami;C;6;;2493
Riserva;Mckennie;C;;;2297
Titolare;Tonali;C;7;;1996
Titolare;Zurkowski;C;6;;2065
Titolare;Martinez L.;A;6.5;;1747
Titolare;Dybala;A;6.5;imgBonus size-s imgBonus_9;185
Titolare;Raspadori;A;5;imgBonus size-s imgBonus_6;1947
Riserva;Silvestri;P;6;imgBonus size-s imgBonus_10;1599
Riserva;Dimarco;D;5.5;;599
Riserva;Nuytinck;D;;;1609
Riserva;Florenzi;D;;;202
Riserva;Ferrari G.;D;5.5;;1168
Titolare;Vidal;C;5.5;;467
Riserva;Bennacer;C;6;imgBonus size-s imgBonus_6;1830
