Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_10;325
Titolare;Rrahmani;D;6.25;;2045
Titolare;Smalling;D;6.5;;2119
Titolare;Becao;D;6.25;imgBonus size-s imgBonus_6;2034
Riserva;Dumfries;D;;;2551
Titolare;Felipe Anderson;C;6;;196
Titolare;Barak;C;5;;1622
Titolare;Chiesa;C;6.25;;1128
Titolare;Kostic;C;6.5;imgBonus size-s imgBonus_1;2818
Titolare;Pasalic;C;5.5;;1357
Titolare;Abraham;A;7;imgBonus size-s imgBonus_1;2558
Riserva;Di Gregorio;P;5.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1429
Riserva;Ederson;C;6;;2701
Titolare;Schuurs;D;6.75;;2832
Riserva;Saponara;C;7.25;imgBonus size-s imgBonus_1;418
Riserva;Luperto;D;5.5;;682
Riserva;Pedro;A;7;imgBonus size-s imgBonus_1;2289
Riserva;Lammers;A;6.75;imgBonus size-s imgBonus_9;2340
