Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;7;imgBonus size-s imgBonus_2;325
Titolare;Dumfries;D;5.5;;2551
Titolare;Smalling;D;6.5;;2119
Titolare;Schuurs;D;5.75;;2832
Riserva;Barak;C;;;1622
Titolare;Felipe Anderson;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;196
Titolare;Pasalic;C;6.5;;1357
Titolare;Kostic;C;7.5;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;2818
Titolare;Nzola;A;5.75;imgBonus size-s imgBonus_6;2270
Titolare;Pedro;A;6.75;;2289
Titolare;Abraham;A;5.25;;2558
Riserva;Di Gregorio;P;7;imgBonus size-s imgBonus_10;1429
Titolare;Coulibaly L.;C;6.5;imgBonus size-s imgBonus_1;2554
Riserva;Belotti;A;5.5;;79
Riserva;Ederson;C;5.5;;2701
Riserva;Luperto;D;7;;682
Riserva;Lopez;C;5.75;;2374
Riserva;Kumbulla;D;;;1671
