Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6;imgBonus size-s imgBonus_2;1869
Riserva;Criscito;D;;;1804
Titolare;Becao;D;6.5;;2034
Titolare;Muldur;D;6.5;imgBonus size-s imgBonus_6;2107
Riserva;Amiri;C;;;2702
Titolare;Frattesi;C;6.5;;1431
Titolare;Candreva;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;33
Riserva;Maleh;C;;;2509
Titolare;Beto;A;5;;2590
Titolare;Henry;A;7;imgBonus size-s imgBonus_1;2568
Titolare;Abraham;A;5.5;;2558
Riserva;Meret;P;;;325
Riserva;Magnani;D;;;1846
Titolare;Chiriches;D;7.5;;757
Titolare;Agudelo;C;5.5;;2100
Titolare;Rincon;C;6;;398
Riserva;Gyasi;A;5.5;;2266
Riserva;Sabiri;A;6.5;;2703
