Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;7;imgBonus size-s imgBonus_10;1522
Titolare;Faraoni;D;6.5;;536
Riserva;Godin;D;;;2014
Titolare;Larsen;D;6;;1653
Titolare;Verre;C;6.5;;540
Titolare;Traore;C;5;;1831
Titolare;Sensi;C;6;imgBonus size-s imgBonus_6;1275
Titolare;Locatelli;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1123
Titolare;De Paul;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;1274
Titolare;Martinez L.;A;7;imgBonus size-s imgBonus_1;1747
Titolare;Lasagna;A;6;;612
Riserva;Ujkani;P;;;458
Titolare;Romero C.;D;6.5;;1890
Riserva;Nkoulou;D;6;;1633
Riserva;Kurtic;C;5.5;;272
Riserva;Destro;A;;;169
Riserva;Tomiyasu;D;5.5;;2037
Riserva;Quagliarella;A;5.5;;386
