Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Caprile;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1904
Titolare;Celik;D;6.5;imgBonus size-s imgBonus_9;2755
Titolare;Coco;D;5.5;;3406
Titolare;Bernasconi;D;6;;2933
Titolare;Bellanova;D;6;;1717
Titolare;Vergara;C;5.5;;2639
Riserva;Conceicao;C;;;3478
Titolare;Pellegrini Lo.;C;6;;364
Titolare;Taylor;C;6.25;imgBonus size-s imgBonus_6;3872
Riserva;Pulisic;C;;;3078
Riserva;Scamacca;A;;;1454
Riserva;Ciocci;P;;;2151
Riserva;Dybala;A;;;185
Titolare;Kristensen T.;D;6;;3221
Riserva;Ostigard;D;5.5;;2632
Titolare;Isaksen;C;7;imgBonus size-s imgBonus_1;3165
Riserva;Kostic;C;;;2818
Titolare;Vardy;A;5.75;;3807
