Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_10;720
Titolare;Parisi;D;6.5;imgBonus size-s imgBonus_6;2492
Titolare;Bremer;D;6.5;;1773
Titolare;Hernandez;D;6;;2017
Titolare;Felipe Anderson;C;6;;196
Titolare;Busio;C;6;;2544
Titolare;Pasalic;C;6;imgBonus size-s imgBonus_6;1357
Titolare;Bernardeschi;C;7;imgBonus size-s imgBonus_9;86
Titolare;Dybala;A;7;imgBonus size-s imgBonus_1;185
Titolare;Shomurodov;A;5;;2354
Titolare;Pedro;A;6;;2289
Riserva;Perin;P;;;369
Riserva;De Silvestri;D;5.5;;163
Riserva;Ola Aina;D;5.5;;1859
Riserva;Zaccagni;C;7.5;imgBonus size-s imgBonus_9;748
Riserva;Pessina;C;5.5;;1508
Riserva;Bennacer;C;6.5;;1830
Riserva;Gabbiadini;A;6.5;imgBonus size-s imgBonus_1;208
