Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_2;325
Titolare;Calderoni;D;5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;515
Titolare;Romulo;D;5.5;;405
Titolare;Lulic;D;6.5;;290
Titolare;Florenzi;D;6;;202
Titolare;Callejon;C;6;;121
Riserva;Kluivert;C;;;1791
Titolare;Rincon;C;6.5;imgBonus size-s imgBonus_1;398
Titolare;Poli A.;C;6.5;;380
Titolare;Balotelli;A;7;imgBonus size-s imgBonus_1;1012
Titolare;Immobile;A;6;;1084
Riserva;Ospina;P;;;1869
Titolare;Babacar;A;6;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;66
Riserva;Under;C;;;1555
Riserva;Ghiglione;D;5;;745
Riserva;Troost-Ekong;D;6;;1873
Riserva;Bernardeschi;C;;;86
Riserva;Benassi;C;;;81
