Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Silvestri;P;;;1599
Titolare;De Silvestri;D;;;163
Titolare;Ghiglione;D;;;745
Titolare;Ola Aina;D;;;1859
Riserva;Calderoni;D;;;515
Riserva;Hernani;C;;;2050
Titolare;Caprari;C;6.5;;1185
Titolare;Rincon;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;398
Riserva;Sanabria;A;;;416
Titolare;Caicedo;A;5.5;;1631
Titolare;Immobile;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_3;1084
Riserva;Meret;P;;;325
Riserva;Balotelli;A;;;1012
Titolare;Poli A.;C;5.5;;380
Riserva;Adekanye;A;;;2032
Riserva;Lulic;D;;;290
Titolare;Di Francesco;C;5.5;;1206
Titolare;Calabria;D;6;;668
