Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6.5;imgBonus size-s imgBonus_2;325
Titolare;Schuurs;D;6;;2832
Titolare;Smalling;D;6;imgBonus size-s imgBonus_6;2119
Titolare;Becao;D;6;;2034
Titolare;Kostic;C;4.5;;2818
Titolare;Felipe Anderson;C;6.5;imgBonus size-s imgBonus_1;196
Titolare;Coulibaly L.;C;4.75;;2554
Titolare;Chiesa;C;4.75;;1128
Riserva;Pasalic;C;;;1357
Titolare;Nzola;A;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;2270
Titolare;Abraham;A;7;imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;2558
Riserva;Di Gregorio;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1429
Titolare;Ederson;C;6.75;imgBonus size-s imgBonus_1;2701
Riserva;Barak;C;6;;1622
Riserva;Rrahmani;D;6.5;imgBonus size-s imgBonus_1;2045
Riserva;Dumfries;D;;;2551
Riserva;Belotti;A;;;79
Riserva;Luperto;D;6.5;;682
