Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;720
Titolare;Cambiaso;D;5;imgBonus size-s imgBonus_6;2556
Titolare;Zanoli;D;5.5;;2574
Titolare;Zappa;D;6.25;;2325
Titolare;Kamara;D;6;;3085
Titolare;Chiesa;C;6.25;imgBonus size-s imgBonus_1;1128
Titolare;Samardzic;C;5.5;imgBonus size-s imgBonus_3;2541
Titolare;Pessina;C;5.5;;1508
Titolare;Zapata;A;7.25;imgBonus size-s imgBonus_1;483
Titolare;Kvaratskhelia;A;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2769
Titolare;Pinamonti;A;5.5;imgBonus size-s imgBonus_6;1306
Riserva;Perin;P;;;369
Riserva;Buchanan;D;;;3261
Riserva;Kayode;D;;;2898
Riserva;Ndicka;D;6.5;;3080
Riserva;Duncan;C;;;184
Riserva;Rovella;C;6.5;imgBonus size-s imgBonus_9;2114
Riserva;Krstovic;A;5;;3191
