Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Mancini G.;D;6;;1549
Titolare;Bruno Alves;D;7;;1187
Titolare;Calabria;D;6.5;imgBonus size-s imgBonus_9;668
Titolare;Khedira;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;491
Titolare;Perisic;C;6;;997
Titolare;Correa;C;6;;148
Titolare;Insigne L.;A;5.5;;251
Titolare;Callejon;A;6;imgBonus size-s imgBonus_6;121
Titolare;Piatek;A;6.5;imgBonus size-s imgBonus_1;1807
Titolare;Ilicic;A;7;imgBonus size-s imgBonus_1;249
Riserva;Padelli;P;;;350
Riserva;De Vrij;D;6;;164
Riserva;Dijks;D;;;1798
Riserva;Allan;C;6.5;;53
Riserva;Giaccherini;C;5.5;;1038
Riserva;Lasagna;A;6.5;;612
Riserva;Santander;A;6;;1797
