Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Okoye;P;6;imgBonus size-s imgBonus_2;3210
Titolare;Solet;D;6.5;;3541
Riserva;Bisseck;D;;;3093
Titolare;Kamara;D;6;imgBonus size-s imgBonus_6;3085
Riserva;Akanji;D;;;3818
Titolare;El Aynaoui;C;6;;3750
Titolare;Kone I.;C;5.5;;3771
Titolare;Bonny;A;6;;3380
Titolare;Davis;A;5.75;;3230
Titolare;Malen;A;6;;3877
Riserva;Thuram;A;;;3073
Riserva;Suzuki;P;7;imgBonus size-s imgBonus_2;3408
Riserva;Corvi;P;;;2183
Riserva;Rinaldi;P;;;2376
Titolare;Ahanor;D;6;;3468
Titolare;Zemura;D;5.5;;3086
Titolare;Rowe;C;7;imgBonus size-s imgBonus_9;3794
Riserva;Bernardeschi;C;6.25;;86
