Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;439
Titolare;Hernandez;D;6.5;;2017
Titolare;Manolas;D;6;;300
Titolare;Ansaldi;D;6;;1026
Titolare;Jankto;C;6;;257
Titolare;Ramsey;C;5.5;;2028
Titolare;Locatelli;C;5.5;imgBonus size-s imgBonus_6;1123
Titolare;Boga;A;5;;1840
Riserva;Orsolini;A;;;1519
Titolare;Belotti;A;7;imgBonus size-s imgBonus_1;79
Titolare;Zaza;A;5.5;;485
Riserva;Reina;P;;;551
Titolare;Rabiot;C;5.5;;2029
Riserva;Zielinski;C;6.5;;486
Riserva;Marchizza;D;;;1087
Riserva;Toloi;D;5;imgBonus size-s imgBonus_6;1013
Riserva;Ruiz;C;7;imgBonus size-s imgBonus_1;1779
Riserva;Okaka;A;;;348
