Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Gollini;P;5.5;imgBonus size-s imgBonus_2;222
Titolare;De Ligt;D;;;2047
Titolare;Bonucci;D;6;;31
Riserva;Caceres;D;;;118
Riserva;Candreva;C;;;33
Titolare;Malinovskyi;C;6;;2078
Riserva;Ribery;C;;;2106
Titolare;Fofana;C;6;;1233
Titolare;Belotti;A;5.5;;79
Titolare;Barrow;A;6;;1705
Titolare;Zapata D.;A;5.5;;483
Riserva;Joronen;P;;;2002
Titolare;Di Lorenzo;D;6;;1822
Titolare;Acerbi;D;6;;40
Riserva;Moses;C;;;2163
Titolare;Saponara;C;6.5;;418
Riserva;Perez C.;C;;;2175
Riserva;Muriel;A;6.5;;341
