Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_2;2508
Titolare;Carlos Augusto;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2740
Titolare;Di Lorenzo;D;6.5;imgBonus size-s imgBonus_9;1822
Titolare;Kalulu;D;6.5;;2277
Titolare;Sabiri;C;5.5;;2703
Titolare;Makengo;C;5.5;;2370
Titolare;Pellegrini Lo.;C;7;imgBonus size-s imgBonus_9;364
Titolare;Tonali;C;6.5;imgBonus size-s imgBonus_6;1996
Titolare;Caprari;A;6.25;;1185
Titolare;Dzeko;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;759
Titolare;Caputo;A;6;;1832
Riserva;Svilar;P;;;2746
Riserva;Tomori;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2428
Riserva;Quagliarella;A;6.25;;386
Riserva;Tameze;C;6;;2180
Riserva;Gyasi;C;5.25;;2266
Riserva;Nikolaou;D;6;imgBonus size-s imgBonus_6;1922
Riserva;Colley O.;D;6;;1745
