Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sepe;P;6.5;imgBonus size-s imgBonus_2;424
Titolare;De Vrij;D;6;;164
Titolare;Izzo;D;5.5;;254
Titolare;Fazio;D;5.5;imgBonus size-s imgBonus_7;1302
Titolare;Suso;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;443
Titolare;Luis Alberto;C;6.5;imgBonus size-s imgBonus_9;1367
Titolare;Kulusevski;C;6;;1739
Riserva;Jankto;C;;;257
Titolare;Dzeko;A;6.5;imgBonus size-s imgBonus_6;759
Titolare;Gervinho;A;5.5;imgBonus size-s imgBonus_6;719
Titolare;Lapadula;A;7;imgBonus size-s imgBonus_1;1264
Riserva;Audero;P;6.5;imgBonus size-s imgBonus_2;525
Riserva;Leao;A;;;2089
Titolare;Murgia;C;6;;1120
Riserva;Freuler;C;6.5;imgBonus size-s imgBonus_1;1091
Riserva;Hernani;C;6;;2050
Riserva;Asamoah;D;5;;63
Riserva;Murru;D;5.5;;839
