Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Titolare;De Silvestri;D;5;;163
Titolare;Romulo;D;5.5;imgBonus size-s imgBonus_6;405
Titolare;Lulic;D;6.5;imgBonus size-s imgBonus_9;290
Riserva;Calderoni;D;;;515
Titolare;Callejon;C;5.5;;121
Titolare;Di Francesco;C;6;imgBonus size-s imgBonus_6;1206
Titolare;Under;C;4.5;;1555
Titolare;Kluivert;C;5;imgBonus size-s imgBonus_6;1791
Titolare;Caicedo;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1631
Titolare;Immobile;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;1084
Riserva;Ospina;P;;;1869
Riserva;Donnarumma Alf.;A;;;1995
Riserva;Poli A.;C;6.5;imgBonus size-s imgBonus_6;380
Riserva;Hernani;C;5;;2050
Riserva;Ionita;C;6;;252
Riserva;Rincon;C;5;;398
Titolare;Ghiglione;D;6;;745
