Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Di Gregorio;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1429
Titolare;Palestra;D;6.25;;2937
Titolare;Zappacosta;D;5.5;;484
Riserva;Dumfries;D;;;2551
Titolare;Yildiz;C;5.5;;2952
Titolare;Vlasic;C;5.75;;2827
Titolare;Frendrup;C;5.5;;2706
Titolare;Diao;A;5.5;;3546
Titolare;Simeone;A;5.25;;1343
Titolare;Bonazzoli;A;6.25;imgBonus size-s imgBonus_6;102
Titolare;Orsolini;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1519
Riserva;Perin;P;;;369
Titolare;Delprato;D;5.75;;1905
Riserva;Obrador;D;7.25;imgBonus size-s imgBonus_1;3885
Riserva;Sucic;C;5.5;;3737
Riserva;Aebischer;C;5.25;;2696
Riserva;Zapata;A;5.5;;483
Riserva;Colombo;A;5.5;;2309
