Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Reina;P;6;imgBonus size-s imgBonus_10;551
Titolare;Hernandez;D;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2017
Titolare;Manolas;D;6;imgBonus size-s imgBonus_6;300
Titolare;Koulibaly;D;7;imgBonus size-s imgBonus_6;269
Titolare;Saelemaekers;C;6.5;;2178
Titolare;Pereyra;C;6;;367
Titolare;Schiattarella;C;6.5;imgBonus size-s imgBonus_6;1539
Riserva;Piccoli;A;;;1920
Titolare;Simy;A;6;imgBonus size-s imgBonus_1;1281
Titolare;Gyasi;A;5.5;;2266
Titolare;Belotti;A;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;79
Riserva;Dragowski;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1263
Riserva;Toloi;D;6;;1013
Riserva;Lykogiannis;D;;;1699
Riserva;Zajc;C;6;;1439
Riserva;Badelj;C;5.5;;67
Titolare;Nzola;A;5.5;;2270
Riserva;Mertens;A;6.5;imgBonus size-s imgBonus_9;326
