Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Titolare;Yoshida;D;6.5;imgBonus size-s imgBonus_1;2182
Titolare;Caldara;D;7;;1192
Titolare;Darmian;D;5.5;;154
Titolare;Barella;C;7;imgBonus size-s imgBonus_9;809
Titolare;Kulusevski;C;6;;1739
Titolare;Perisic;C;5;;997
Titolare;Djuricic;C;6.5;imgBonus size-s imgBonus_1;1279
Titolare;Caputo;A;5.5;;1832
Titolare;Vlahovic;A;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;1816
Titolare;Simy;A;5.5;;1281
Riserva;Pegolo;P;;;363
Riserva;Dumfries;D;6;;2551
Riserva;Nikolaou;D;6;imgBonus size-s imgBonus_6;1922
Riserva;Saelemaekers;C;6;;2178
Riserva;Mandragora;C;6;;299
Riserva;Bandinelli;C;6.5;;1553
Riserva;Malinovskyi;A;6.5;;2078
