Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;7;imgBonus size-s imgBonus_10;325
Titolare;Florenzi;D;6.5;;202
Titolare;Troost-Ekong;D;6.5;;1873
Titolare;Lulic;D;5.5;imgBonus size-s imgBonus_6;290
Riserva;De Silvestri;D;;;163
Titolare;Callejon;C;6;;121
Titolare;Kluivert;C;4.5;imgBonus size-s imgBonus_7;1791
Titolare;Rincon;C;6;;398
Titolare;Poli A.;C;6;;380
Titolare;Donnarumma Alf.;A;5.5;;1995
Titolare;Immobile;A;7.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1084
Riserva;Ospina;P;;;1869
Riserva;Balotelli;A;5.5;;1012
Riserva;Babacar;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4;66
Titolare;Ghiglione;D;6;imgBonus size-s imgBonus_9;745
Riserva;Bernardeschi;C;6;;86
Riserva;Caicedo;A;;;1631
Riserva;Romulo;D;5;;405
