Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Milinkovic;P;6;imgBonus size-s imgBonus_10;1523
Titolare;Acerbi;D;6;;40
Titolare;Mancini;D;6.25;;1549
Titolare;Bremer;D;6.25;;1773
Titolare;Barella;C;6.25;imgBonus size-s imgBonus_6;809
Titolare;Pasalic;C;6;;1357
Titolare;Politano;C;6;;510
Titolare;Luis Alberto;C;6.5;imgBonus size-s imgBonus_9;1367
Titolare;Arthur;C;6;;2236
Titolare;Niang;A;5;;345
Titolare;Gudmundsson;A;6;;2713
Riserva;Sommer;P;6;imgBonus size-s imgBonus_2;3174
Riserva;Lazaro;D;;;2019
Riserva;Izzo;D;6.25;imgBonus size-s imgBonus_6;254
Riserva;Malinovskyi;C;5.75;;2078
Riserva;Lukaku;A;5.25;;2099
Riserva;Toure;A;6;;3156
Riserva;Sanchez;A;;;2109
