Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_2;325
Titolare;Florenzi;D;6.5;;202
Titolare;Romulo;D;5;imgBonus size-s imgBonus_6;405
Titolare;Lulic;D;6;imgBonus size-s imgBonus_6;290
Titolare;De Silvestri;D;6;;163
Titolare;Callejon;C;5;;121
Titolare;Kluivert;C;5.5;;1791
Titolare;Benassi;C;5;;81
Titolare;Donnarumma Alf.;A;4.5;;1995
Riserva;Babacar;A;;;66
Titolare;Immobile;A;6.5;imgBonus size-s imgBonus_1;1084
Riserva;Ospina;P;;;1869
Titolare;Nestorovski;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1202
Riserva;Poli A.;C;5.5;;380
Riserva;Calderoni;D;6.5;imgBonus size-s imgBonus_1;515
Riserva;Troost-Ekong;D;5.5;;1873
Riserva;Rincon;C;;;398
Riserva;Calabria;D;6;;668
