Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_2;3174
Titolare;Lazaro;D;6;imgBonus size-s imgBonus_6;2019
Titolare;Acerbi;D;6;;40
Titolare;Bremer;D;5.5;;1773
Titolare;Arthur;C;5.5;imgBonus size-s imgBonus_6;2236
Titolare;Lobotka;C;6.25;;2158
Titolare;Barella;C;6.25;;809
Titolare;Politano;C;5.75;;510
Titolare;Lukaku;A;6.75;imgBonus size-s imgBonus_9;2099
Riserva;Gudmundsson;A;;;2713
Titolare;Berardi;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;84
Riserva;Audero;P;;;525
Riserva;Sanchez;A;;;2109
Titolare;Mancini;D;7;imgBonus size-s imgBonus_1;1549
Riserva;Posch;D;6;;2868
Riserva;Pasalic;C;6;;1357
Riserva;Malinovskyi;C;7.5;imgBonus size-s imgBonus_1;2078
Riserva;Doig;D;;;2782
