Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_5|imgBonus size-s imgBonus_6;720
Titolare;Hateboer;D;5.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1451
Titolare;Koulibaly;D;6.5;;269
Titolare;Hernandez;D;6;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_8;2017
Titolare;Ruiz;C;6;;1779
Titolare;Pjanic;C;5.5;imgBonus size-s imgBonus_6;378
Titolare;Nandez;C;5;;2098
Titolare;Lucas Leiva;C;6;imgBonus size-s imgBonus_6;1602
Titolare;Joao Pedro;A;6.5;imgBonus size-s imgBonus_1;836
Titolare;Lukaku R.;A;6;;2099
Titolare;Caputo;A;6;;1832
Riserva;Buffon;P;;;30
Riserva;Skriniar;D;6.5;;1099
Riserva;Mancini G.;D;6;imgBonus size-s imgBonus_6;1549
Riserva;Rog;C;5.5;imgBonus size-s imgBonus_6;1332
Riserva;Baselli;C;5.5;imgBonus size-s imgBonus_6;75
Riserva;Insigne L.;A;5;;251
Riserva;Higuain;A;;;242
