Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_10;325
Titolare;Mancini;D;6.5;;1549
Titolare;Solet;D;5.5;;3541
Titolare;Kossounou;D;6;;3495
Titolare;Miranda J.;D;6.25;;3395
Titolare;Yildiz;C;6;imgBonus size-s imgBonus_6;2952
Riserva;Pellegrini Lo.;C;;;364
Titolare;Fazzini;C;7;imgBonus size-s imgBonus_1;2693
Titolare;Kone M.;C;6.25;;3500
Titolare;Orsolini;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;1519
Titolare;Gudmundsson;A;6;;2713
Riserva;Scuffet;P;;;422
Riserva;Acerbi;D;6;;40
Riserva;De Vrij;D;;;164
Titolare;Dominguez B.;C;5.75;;3493
Riserva;Weah;C;;;3074
Riserva;Cutrone;A;;;1390
Riserva;Gimenez;A;;;3582
