Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2;1522
Titolare;Acerbi;D;6.5;;40
Titolare;Nkoulou;D;6.5;;1633
Riserva;Fazio;D;;;1302
Titolare;De Paul;C;7;imgBonus size-s imgBonus_1;1274
Titolare;Under;C;6;;1555
Titolare;Zajc;C;5.5;;1439
Titolare;Kurtic;C;6;;272
Titolare;Antenucci;A;6.5;;1535
Titolare;Immobile;A;5.5;;1084
Titolare;Defrel;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;801
Riserva;Ichazo;P;;;648
Titolare;Samir;D;6;;1092
Riserva;Lirola;D;6;;1295
Riserva;Meite;C;7;imgBonus size-s imgBonus_1;1774
Riserva;Freuler;C;5.5;imgBonus size-s imgBonus_6;1091
Riserva;Politano;A;5;;510
Riserva;Di Gaudio;A;6;;609
