Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Provedel;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;500
Titolare;Toloi;D;6.5;;1013
Titolare;Koulibaly;D;6;;269
Titolare;Singo;D;6;;1951
Riserva;Zajc;C;;;1439
Titolare;Saelemaekers;C;6.5;;2178
Titolare;Pereyra;C;7;imgBonus size-s imgBonus_9;367
Riserva;Piccoli;A;;;1920
Titolare;Simy;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;1281
Titolare;Mertens;A;6;;326
Titolare;Gyasi;A;5;;2266
Riserva;Reina;P;6.5;imgBonus size-s imgBonus_10;551
Riserva;Lykogiannis;D;6.5;imgBonus size-s imgBonus_1;1699
Riserva;Zeegelaar;D;;;1909
Titolare;Badelj;C;6.5;;67
Riserva;Lukic;C;;;1298
Titolare;Belotti;A;6;;79
Riserva;Nzola;A;5;imgBonus size-s imgBonus_6;2270
