Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_10;2508
Titolare;Calabria;D;5.5;;668
Titolare;Ferrari G.;D;6.5;;1168
Titolare;Erlic;D;5;imgBonus size-s imgBonus_6;1134
Riserva;Florenzi;D;;;202
Titolare;Pellegrini Lo.;C;7.5;imgBonus size-s imgBonus_1;364
Riserva;Tonali;C;;;1996
Titolare;Zurkowski;C;5.5;;2065
Titolare;Bajrami;C;6;;2493
Titolare;Dybala;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;185
Titolare;Martinez L.;A;5.5;;1747
Riserva;Silvestri;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1599
Riserva;Dimarco;D;;;599
Titolare;Ceccaroni;D;5.5;;2475
Titolare;Bennacer;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1830
Riserva;Kiyine;C;6;;1422
Riserva;Saponara;C;5.5;imgBonus size-s imgBonus_6;418
Riserva;Deulofeu;A;7;imgBonus size-s imgBonus_1;1437
