Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Buffon;P;6;imgBonus size-s imgBonus_10;30
Titolare;Larsen;D;5.5;;1653
Titolare;Ferrari G.;D;6.5;;1168
Titolare;Mario Rui;D;4.5;;306
Titolare;Veretout;C;6;;1607
Titolare;Kucka;C;6.5;imgBonus size-s imgBonus_3;271
Titolare;Traore H.;C;6;imgBonus size-s imgBonus_6;1831
Riserva;Malinovskyi;C;;;2078
Titolare;Barrow;A;6.5;imgBonus size-s imgBonus_9;1705
Titolare;Immobile;A;5.5;;1084
Titolare;Caputo;A;7;imgBonus size-s imgBonus_1;1832
Riserva;Szczesny;P;;;720
Riserva;Kjaer;D;5;imgBonus size-s imgBonus_6;2121
Riserva;Chabot;D;6;;2003
Titolare;Damsgaard;C;6.5;;2238
Riserva;Meite;C;5.5;;1774
Riserva;Lucas Leiva;C;6;;1602
Riserva;Defrel;A;6;;801
