Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2508
Titolare;Carlos Augusto;D;6;imgBonus size-s imgBonus_6;2740
Titolare;Di Lorenzo;D;6;;1822
Titolare;Tomori;D;6;;2428
Titolare;Reca;D;5.5;;1756
Titolare;Pellegrini Lo.;C;5.75;imgBonus size-s imgBonus_6;364
Titolare;Gyasi;C;6;;2266
Titolare;Tonali;C;6;;1996
Titolare;Caputo;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1832
Titolare;Lukaku;A;6.75;imgBonus size-s imgBonus_1;2099
Riserva;Dzeko;A;;;759
Riserva;Svilar;P;;;2746
Titolare;Caprari;A;7;imgBonus size-s imgBonus_1;1185
Riserva;Nikolaou;D;6;;1922
Riserva;Matic;C;6.5;;2767
Riserva;Tameze;C;6;;2180
Riserva;Buonaiuto;C;;;2765
Riserva;Kalulu;D;6;;2277
