Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2498
Titolare;Dimarco;D;6;;599
Titolare;Kalulu;D;6.5;;2277
Titolare;Spinazzola;D;6.5;imgBonus size-s imgBonus_9;957
Titolare;Zaniolo;C;6.5;;1827
Riserva;Odgaard;C;;;1793
Titolare;Modric;C;6.5;imgBonus size-s imgBonus_9;3734
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_3;1507
Titolare;Zaccagni;C;6.25;;748
Titolare;Leao;A;6.75;imgBonus size-s imgBonus_1;2089
Titolare;Krstovic;A;5.25;;3191
Riserva;Terracciano;P;;;1821
Titolare;Dovbyk;A;6.25;;3439
Riserva;Lauriente;A;;;2857
Riserva;Maldini;C;;;2083
Riserva;Doig;D;5.5;imgBonus size-s imgBonus_6;2782
Riserva;Gila;D;6.5;;2776
Riserva;Idzes;D;5.75;;3361
