Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Viviano;P;6;imgBonus size-s imgBonus_2;472
Titolare;Manolas;D;6;imgBonus size-s imgBonus_6;300
Titolare;Bruno Alves;D;6;imgBonus size-s imgBonus_6;1187
Titolare;Mancini G.;D;6;;1549
Titolare;Dijks;D;6.5;;1798
Titolare;Correa;C;7;;148
Titolare;Pellegrini Lo.;C;6;;364
Titolare;Dabo;C;5.5;;1706
Titolare;Lasagna;A;6.5;;612
Riserva;Ilicic;A;;;249
Titolare;Piatek;A;5.5;;1807
Riserva;Handanovic;P;6;imgBonus size-s imgBonus_2;237
Riserva;Oberlin;A;;;1929
Titolare;Ekdal;C;6.5;;812
Riserva;Perisic;C;7;imgBonus size-s imgBonus_6;997
Riserva;Malcuit;D;6.5;;1853
Riserva;Barba;D;6.5;imgBonus size-s imgBonus_6;70
Riserva;Mandragora;C;6;;299
