Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_2;181
Titolare;Criscito;D;6;;1804
Titolare;Romagnoli A.;D;6;;404
Titolare;Florenzi;D;6;;202
Titolare;Chiesa;C;5.5;;1128
Titolare;Milinkovic S.;C;4.5;;760
Titolare;Parolo;C;5.5;;358
Titolare;Bonaventura;C;6;;101
Titolare;Dzeko;A;5.5;imgBonus size-s imgBonus_6;759
Titolare;El Shaarawy;A;6.5;;190
Titolare;Luis Alberto;A;5;;1367
Riserva;Strakosha;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;439
Riserva;Kolarov;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1600
Riserva;Rodriguez R.;D;6;;1504
Riserva;Calhanoglu;C;6.5;;1507
Riserva;Bernardeschi;C;6;;86
Riserva;Barilla;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1762
Riserva;Ciano;A;6.5;imgBonus size-s imgBonus_3;1811
