Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6;imgBonus size-s imgBonus_10;1869
Titolare;Lazzari;D;6.5;;1542
Titolare;Danilo Luiz;D;6;;2096
Riserva;De Silvestri;D;;;163
Titolare;Spinazzola;D;6.5;;957
Titolare;McKennie;C;6.5;;2297
Titolare;Demme;C;6;imgBonus size-s imgBonus_6;2156
Titolare;Castrovilli;C;5;imgBonus size-s imgBonus_7;1460
Titolare;Ribery;A;7.5;imgBonus size-s imgBonus_1;2106
Titolare;Morata;A;6.5;imgBonus size-s imgBonus_9;336
Riserva;Insigne R.;A;;;1239
Riserva;Meret;P;;;325
Titolare;Pezzella Gi.;D;6;imgBonus size-s imgBonus_6;706
Riserva;Rispoli;D;5.5;;399
Riserva;Grassi;C;5.5;;228
Riserva;Ramsey;C;6.5;imgBonus size-s imgBonus_1;2028
Titolare;Muriel;A;6.5;;341
Riserva;Siligardi;A;;;552
