Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_2;181
Riserva;Kolarov;D;;;1600
Titolare;Romagnoli A.;D;6.5;;404
Titolare;Gosens;D;6;;1533
Titolare;Orsolini;C;7;imgBonus size-s imgBonus_1;1519
Titolare;Nainggolan;C;6.5;imgBonus size-s imgBonus_6;343
Titolare;Milinkovic S.;C;6.5;imgBonus size-s imgBonus_6;760
Riserva;Pandev;C;;;675
Titolare;Zielinski;C;6;imgBonus size-s imgBonus_9;486
Titolare;Ilicic;A;6.5;imgBonus size-s imgBonus_1;249
Titolare;Milik;A;7;imgBonus size-s imgBonus_1;1296
Riserva;Strakosha;P;6;imgBonus size-s imgBonus_2;439
Titolare;Manolas;D;5;;300
Riserva;Criscito;D;6;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6;1804
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_1;1507
Riserva;Pulgar;C;6;;931
Riserva;Vlahovic;A;5;;1816
Riserva;Pazzini;A;;;362
