Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;5.5;imgBonus size-s imgBonus_2;720
Titolare;Bonucci;D;6;;31
Titolare;Ferrari G.;D;6;imgBonus size-s imgBonus_6;1168
Riserva;Kjaer;D;;;2121
Titolare;Malinovskyi;C;6.5;imgBonus size-s imgBonus_9;2078
Titolare;Kucka;C;5;imgBonus size-s imgBonus_6;271
Titolare;Damsgaard;C;6.5;;2238
Riserva;Arthur;C;;;2236
Titolare;Lucas Leiva;C;6.5;imgBonus size-s imgBonus_6;1602
Titolare;Immobile;A;7.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_9;1084
Titolare;Barrow;A;5;;1705
Riserva;Buffon;P;;;30
Riserva;Mario Rui;D;;;306
Titolare;Larsen;D;6;;1653
Titolare;Traore H.;C;6.5;;1831
Riserva;Ekdal;C;;;812
Riserva;Meite;C;;;1774
Riserva;Benali;C;6;;710
