Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Buffon;P;6;imgBonus size-s imgBonus_2;30
Titolare;Ferrari G.;D;6.5;imgBonus size-s imgBonus_6;1168
Titolare;Skriniar;D;6;;1099
Titolare;Ghoulam;D;6;imgBonus size-s imgBonus_6;218
Riserva;Lazzari;D;;;1542
Titolare;Nandez;C;6.5;;2098
Titolare;Badelj;C;6;;67
Riserva;Rabiot;C;;;2029
Titolare;Caputo;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1832
Titolare;Lukaku R.;A;6.5;imgBonus size-s imgBonus_1;2099
Titolare;Petagna;A;6.5;;1193
Riserva;Szczesny;P;;;720
Titolare;Mancini G.;D;5;imgBonus size-s imgBonus_7;1549
Riserva;Hateboer;D;;;1451
Titolare;Lucas Leiva;C;6;imgBonus size-s imgBonus_6;1602
Riserva;Linetty;C;6;;1294
Riserva;Cuadrado;C;6;;952
Riserva;Boateng;A;6;imgBonus size-s imgBonus_6;1078
