Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Musso;P;6;imgBonus size-s imgBonus_2;1794
Titolare;De Ligt;D;6.5;;2047
Titolare;Bastoni;D;6.5;;1389
Titolare;Singo;D;6;;1951
Titolare;Ibanez;D;7;imgBonus size-s imgBonus_1;1923
Titolare;Thorsby;C;6.5;imgBonus size-s imgBonus_6;2036
Titolare;Mkhitaryan;C;6.5;;2124
Titolare;Locatelli;C;6;;1123
Titolare;Brozovic;C;6.5;;113
Titolare;Soriano;C;5;imgBonus size-s imgBonus_6;433
Titolare;Muriel;A;6;;341
Riserva;Boga;A;;;1840
Riserva;Sansone N.;A;6.5;;417
Riserva;Ricci S.;C;6;;1269
Riserva;Crnigoj;C;6;;2482
Riserva;Buongiorno;D;6;;1463
Riserva;Acerbi;D;5;;40
Riserva;Sportiello;P;;;435
