Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Gollini;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;222
Titolare;Di Lorenzo;D;5.5;;1822
Titolare;Chiellini;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;139
Titolare;Acerbi;D;6.5;imgBonus size-s imgBonus_6;40
Titolare;Douglas Costa;C;7;;1528
Titolare;Schone;C;5.5;;2095
Titolare;Tonali;C;6.5;;1996
Titolare;Malinovskyi;C;5.5;;2078
Titolare;Belotti;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;79
Titolare;Zapata D.;A;5.5;;483
Titolare;Kouame;A;6.5;imgBonus size-s imgBonus_1;1836
Riserva;Joronen;P;6.5;imgBonus size-s imgBonus_10;2002
Riserva;Martella;D;6;;1176
Riserva;Shakhov;C;;;2058
Riserva;Malcuit;D;;;1853
Riserva;Bonucci;D;6;;31
Riserva;Jajalo;C;6.5;imgBonus size-s imgBonus_6;255
Riserva;Sottil;C;6.5;;1595
