Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6;imgBonus size-s imgBonus_2;720
Titolare;Bonucci;D;6;;31
Titolare;Ferrari G.;D;6;imgBonus size-s imgBonus_6;1168
Titolare;Kjaer;D;6.5;;2121
Titolare;Kucka;C;6.5;imgBonus size-s imgBonus_3;271
Titolare;Arthur;C;5.5;;2236
Titolare;Veretout;C;6;imgBonus size-s imgBonus_3;1607
Titolare;Damsgaard;C;7;imgBonus size-s imgBonus_9;2238
Titolare;Barrow;A;6;;1705
Titolare;Caputo;A;6.5;imgBonus size-s imgBonus_1;1832
Riserva;Defrel;A;;;801
Riserva;Buffon;P;;;30
Riserva;Rodriguez R.;D;6;;1504
Riserva;Caldirola;D;6;;2244
Riserva;Lucas Leiva;C;5.5;;1602
Riserva;Cristante;C;;imgBonus size-s imgBonus_6;1080
Riserva;Ekdal;C;6.5;;812
Titolare;Palacio;A;6;;35
