Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Silvestri;P;6;imgBonus size-s imgBonus_2;1599
Titolare;Parisi;D;6;;2492
Titolare;Mazzocchi;D;5;;2479
Titolare;Lazzari;D;6;;1542
Titolare;Samardzic;C;7;imgBonus size-s imgBonus_9;2541
Titolare;Pereyra;C;5.75;imgBonus size-s imgBonus_6;367
Riserva;Boga;C;;;1840
Titolare;Vilhena;C;5.5;imgBonus size-s imgBonus_6;2817
Titolare;Simeone;A;5.5;;1343
Titolare;Beto;A;7;imgBonus size-s imgBonus_1;2590
Titolare;Ceesay;A;6;;2760
Riserva;Sepe;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;424
Riserva;Ferrari G.;D;6.25;;1168
Riserva;Destro;A;;;169
Riserva;Marlon;D;;;1872
Titolare;Paredes;C;6;;356
Riserva;Success;A;5.5;;2559
Riserva;Lookman;C;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2812
