Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Titolare;Bereszynski;D;5.5;;1413
Titolare;Dumfries;D;6;;2551
Titolare;Caldara;D;6;;1192
Titolare;Barella;C;6.5;;809
Titolare;Perisic;C;6;;997
Titolare;Mandragora;C;6;;299
Titolare;Torreira;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1216
Titolare;Vlahovic;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4;1816
Titolare;Caputo;A;6.5;imgBonus size-s imgBonus_1;1832
Titolare;Destro;A;4.5;;169
Riserva;Pegolo;P;;;363
Riserva;Darmian;D;6;;154
Riserva;Demiral;D;7;;1927
Riserva;Ekdal;C;;;812
Riserva;Bandinelli;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1553
Riserva;Djuricic;C;;;1279
Riserva;Nikolaou;D;5;imgBonus size-s imgBonus_6;1922
