Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ravaglia;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;2318
Riserva;Posch;D;;;2868
Titolare;Vitik;D;6;;3710
Riserva;Valle;D;;;3579
Titolare;Paz;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;3476
Titolare;Perrone;C;6.5;imgBonus size-s imgBonus_6;3475
Titolare;Piotrowski;C;6;;3776
Titolare;Thorstvedt;C;5.5;;2772
Titolare;Esposito S.;A;5.75;;2091
Titolare;Castro;A;5.75;;3285
Titolare;Pellegrino;A;6;imgBonus size-s imgBonus_9;3589
Riserva;Falcone;P;5.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1449
Riserva;Gudmundsson;A;5.75;;2713
Riserva;Pinamonti;A;5.25;;1306
Riserva;Vandeputte;C;;;3718
Riserva;Asllani;C;5.25;;2555
Titolare;Lucumi;D;4.5;;2839
Titolare;Rrahmani;D;6.5;;2045
