Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;181
Titolare;Kolarov;D;6;;1600
Titolare;Criscito;D;6.5;imgBonus size-s imgBonus_6;1804
Titolare;Rugani;D;6;;413
Titolare;Chiesa;C;6.5;;1128
Titolare;Barilla;C;6;;1762
Titolare;Parolo;C;6.5;;358
Titolare;Calhanoglu;C;6;;1507
Titolare;El Shaarawy;A;6;;190
Titolare;Dzeko;A;6;;759
Titolare;Luis Alberto;A;6;;1367
Riserva;Consigli;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;147
Riserva;Rodriguez R.;D;6;;1504
Riserva;Danilo;D;6.5;;152
Riserva;Milinkovic S.;C;6;imgBonus size-s imgBonus_6;760
Riserva;Joao Pedro;C;6;imgBonus size-s imgBonus_6;836
Riserva;Pussetto;A;6.5;;1818
Riserva;Petagna;A;5;;1193
