Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_10;181
Titolare;Kolarov;D;5.5;;1600
Titolare;Romagnoli A.;D;6.5;;404
Titolare;Criscito;D;6;;1804
Titolare;Lazovic;C;6.5;;669
Titolare;Calhanoglu;C;7;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1507
Titolare;Chiesa;C;7;;1128
Titolare;Petagna;A;7;imgBonus size-s imgBonus_3;1193
Titolare;Ciofani D.;A;5.5;;662
Titolare;Dzeko;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;759
Titolare;El Shaarawy;A;7;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;190
Riserva;Strakosha;P;7;imgBonus size-s imgBonus_5|imgBonus size-s imgBonus_10;439
Riserva;Ciano;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;1811
Riserva;Barilla;C;;;1762
Riserva;Florenzi;D;;;202
Riserva;De Sciglio;D;6;;162
Riserva;Pasalic;C;5.5;;1357
Riserva;Pussetto;A;;;1818
