Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Silvestri;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1599
Titolare;Parisi;D;6;imgBonus size-s imgBonus_6;2492
Titolare;Mazzocchi;D;6;;2479
Riserva;Buongiorno;D;;;1463
Titolare;Samardzic;C;6.5;;2541
Titolare;Pereyra;C;6.5;imgBonus size-s imgBonus_9;367
Titolare;Paredes;C;6;imgBonus size-s imgBonus_6;356
Titolare;Lookman;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;2812
Titolare;Simeone;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1343
Titolare;Beto;A;5.5;;2590
Titolare;Ceesay;A;5.5;;2760
Riserva;Audero;P;6;imgBonus size-s imgBonus_2;525
Titolare;Lazzari;D;6.5;imgBonus size-s imgBonus_6;1542
Riserva;Ferrari G.;D;5;imgBonus size-s imgBonus_6;1168
Riserva;Vilhena;C;5.75;;2817
Riserva;Miretti;C;6;;2602
Riserva;Osimhen;A;;;2290
Riserva;Destro;A;7.5;imgBonus size-s imgBonus_1;169
