Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Titolare;Lazzari;D;6;;1542
Titolare;Pezzella Gi.;D;6.5;imgBonus size-s imgBonus_9;706
Titolare;Spinazzola;D;6;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_8;957
Titolare;Rogerio;D;5.5;;1110
Titolare;Pasalic;C;6;;1357
Titolare;Castrovilli;C;5.5;;1460
Riserva;Obiang;C;;;859
Titolare;Ramsey;C;6;;2028
Titolare;Ribery;A;6.5;imgBonus size-s imgBonus_6;2106
Titolare;Muriel;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;341
Riserva;Ospina;P;;;1869
Riserva;De Silvestri;D;5.5;;163
Riserva;Zappacosta;D;7;imgBonus size-s imgBonus_1;484
Titolare;McKennie;C;5.5;;2297
Riserva;Ilic;C;;;2326
Riserva;Scamacca;A;;;1454
Riserva;Insigne R.;A;5;;1239
