Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;325
Titolare;Zortea;D;5.25;;2520
Titolare;Joao Mario;D;5.25;;3755
Titolare;Valeri;D;7;;2757
Titolare;Politano;C;6.5;;510
Titolare;Atta;C;5.5;imgBonus size-s imgBonus_6;3509
Riserva;Toure I.;C;;;3725
Titolare;Ferguson;C;6;;2783
Titolare;Kuhn;C;6.25;;3712
Titolare;Martinez L.;A;6;;1747
Titolare;Castellanos;A;6.25;;3100
Riserva;Milinkovic;P;;;1523
Riserva;Ngonge;A;;;2906
Riserva;Orban;A;7;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_6;3805
Titolare;Ekkelenkamp;C;5.5;;3444
Riserva;Samardzic;C;7;imgBonus size-s imgBonus_9;2541
Riserva;Baschirotto;D;6.5;;2775
Riserva;Kempf;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;3490
