Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Szczesny;P;6.5;imgBonus size-s imgBonus_2;720
Titolare;Ferrari G.;D;5.5;;1168
Titolare;Kjaer;D;6.5;;2121
Riserva;Bonucci;D;;;31
Titolare;Malinovskyi;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;2078
Titolare;Damsgaard;C;5.5;;2238
Titolare;Traore H.;C;5.5;imgBonus size-s imgBonus_6;1831
Titolare;Kucka;C;7;imgBonus size-s imgBonus_1;271
Titolare;Immobile;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_4;1084
Titolare;Barrow;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;1705
Titolare;Palacio;A;6.5;;35
Riserva;Buffon;P;;;30
Titolare;Larsen;D;5.5;;1653
Riserva;Mario Rui;D;5.5;;306
Riserva;Veretout;C;6;;1607
Riserva;Lucas Leiva;C;7;;1602
Riserva;Rodriguez R.;D;;;1504
Riserva;Diawara;C;4.5;imgBonus size-s imgBonus_7;753
