Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;6.5;imgBonus size-s imgBonus_2;1869
Riserva;Chiriches;D;;;757
Titolare;Becao;D;5;imgBonus size-s imgBonus_6;2034
Titolare;Muldur;D;5.5;;2107
Titolare;Maleh;C;6;;2509
Titolare;Frattesi;C;6;;1431
Titolare;Rincon;C;5;;398
Titolare;Candreva;C;6;;33
Titolare;Beto;A;6.5;;2590
Titolare;Joao Pedro;A;5;;836
Titolare;Abraham;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;2558
Riserva;Meret;P;;;325
Titolare;Bastoni S.;D;6;;2255
Riserva;Sabiri;A;5.5;;2703
Riserva;Kovalenko;C;;;2435
Riserva;Amiri;C;5.5;;2702
Riserva;Henry;A;7;imgBonus size-s imgBonus_1;2568
Riserva;Agudelo;C;6;;2100
