Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_10;325
Titolare;Dumfries;D;5.75;;2551
Titolare;Rrahmani;D;6.25;;2045
Titolare;Smalling;D;5.5;;2119
Titolare;Becao;D;5.75;imgBonus size-s imgBonus_6;2034
Titolare;Felipe Anderson;C;6;;196
Riserva;Pasalic;C;;;1357
Titolare;Barak;C;5.5;;1622
Titolare;Ederson;C;6.5;imgBonus size-s imgBonus_6;2701
Titolare;Kostic;C;6.5;imgBonus size-s imgBonus_9;2818
Titolare;Abraham;A;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2558
Riserva;Sirigu;P;;;1522
Titolare;Nzola;A;5.5;;2270
Riserva;Kasius;D;6.75;imgBonus size-s imgBonus_9;2707
Riserva;Schuurs;D;;;2832
Riserva;Lammers;A;5.5;;2340
Riserva;Ostigard;D;;;2632
Riserva;Belotti;A;;;79
