Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Caprile;P;6.5;imgBonus size-s imgBonus_10;1904
Riserva;Bellanova;D;;;1717
Titolare;Kristensen T.;D;7;imgBonus size-s imgBonus_1;3221
Titolare;Ostigard;D;7;;2632
Titolare;Pulisic;C;5;;3078
Titolare;Barella;C;7;;809
Titolare;Conceicao;C;6.5;;3478
Titolare;Isaksen;C;7;imgBonus size-s imgBonus_1;3165
Titolare;Santos;C;5.75;;3908
Titolare;Dybala;A;6;;185
Titolare;Scamacca;A;5.5;;1454
Riserva;Muric;P;;;3781
Titolare;Coco;D;6;;3406
Riserva;Heggem;D;;;3782
Riserva;Coulibaly L.;C;6.5;;2554
Riserva;Taylor;C;5.5;;3872
Riserva;Kostic;C;;;2818
Riserva;Elphege;A;6;;3899
