Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Okoye;P;;;3210
Titolare;Hernandez;D;5.25;;2017
Titolare;Olivera;D;5;;2754
Titolare;Vojvoda;D;6;;2292
Titolare;Lovric;C;6;;2762
Titolare;Locatelli;C;4.5;;1123
Titolare;Guendouzi;C;6.25;imgBonus size-s imgBonus_6;3215
Titolare;Calhanoglu;C;6.25;;1507
Titolare;Strefezza;C;6;;2046
Riserva;Soule;A;;;2604
Titolare;Leao;A;6;imgBonus size-s imgBonus_9;2089
Titolare;Skorupski;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Titolare;Colombo;A;7.25;imgBonus size-s imgBonus_1;2309
Riserva;Belotti;A;7;imgBonus size-s imgBonus_1;79
Riserva;Fofana;C;5.25;;3467
Riserva;Tchaouna;C;;;3207
Riserva;Vogliacco;D;;;3067
Riserva;Beukema;D;5.75;;3056
